DateTime,Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle,good_name,confidence
2018-11-01 15:10,2018-11-01,87.0,15:10,Thursday,boadview station,Late Leaving Garage,6.0,12.0,E/B,9210.0,Broadview Ave at Erindale Ave,50
2018-11-01 16:00,2018-11-01,45.0,16:00,Thursday,kipling and rexdale and aukland and dundas st w,General Delay,25.0,,B/W,,Aukland Rd at Dundas St West,60
2018-11-01 16:30,2018-11-01,44.0,16:30,Thursday,dunda and aukland and kipling/norseman,General Delay,20.0,,B/W,,Aukland Rd at Dundas St West,60
2018-11-01 16:39,2018-11-01,39.0,16:39,Thursday,wnlock and finch,Investigation,14.0,28.0,E/B,1642.0,Finch Ave West at Weston Rd,60
2018-11-01 17:00,2018-11-01,186.0,17:00,Thursday,york mills station to humber college,General Delay,31.0,42.0,B/W,,York Mills Rd at Yonge St,30
2018-11-01 17:00,2018-11-01,165.0,17:00,Thursday,york mills station to barmac and steeles,General Delay,28.0,36.0,B/W,,Steeles Ave West at Scholes Rd/Barmac Dr,60
2018-11-01 17:00,2018-11-01,96.0,17:00,Thursday,york mills station to all branches,General Delay,42.0,64.0,B/W,,York Mills Rd at Yonge St,40
2018-11-02 4:48,2018-11-02,300.0,4:48,Friday,t1,Mechanical,30.0,60.0,E/B,8955.0,Airport Rd at Beverley St,40
2018-11-02 6:08,2018-11-02,122.0,6:08,Friday,fenelon dr.  loop,Mechanical,12.0,24.0,W/B,8151.0,Doncliffe Loop at Glen Echo Rd,60
2018-11-02 7:28,2018-11-02,6.0,7:28,Friday,ddup,Late Leaving Garage,5.0,10.0,S/B,1416.0,Dupont Station,50
2018-11-02 8:00,2018-11-02,90.0,8:00,Friday,st clar west station to oakwood/ vaughan rd,General Delay,14.0,18.0,B/W,,St Clair Ave West at Vaughan Rd,50
2018-11-02 8:20,2018-11-02,165.0,8:20,Friday,wilson & yonge,Emergency Services,5.0,10.0,W/B,1500.0,Yonge St at Wilson Ave South Side,60
2018-11-02 14:00,2018-11-02,121.0,14:00,Friday,fort york route,General Delay,20.0,,B/W,,Fort York Blvd at Fleet St,60
2018-11-02 15:00,2018-11-02,37.0,15:00,Friday,islington station to steeles and humberwood loop,General Delay,15.0,25.0,B/W,,Islington Ave at Humber Summit Lane,50
2018-11-02 16:00,2018-11-02,68.0,16:00,Friday,wast to agln and wlas,General Delay,15.0,20.0,B/W,,Eglinton Ave West at Lascelles Blvd,50
2018-11-02 16:00,2018-11-02,30.0,16:00,Friday,dundas cordova and dundas and runnymede,General Delay,20.0,,B/W,,Cordova Ave at Dundas St West,60
2018-11-02 16:00,2018-11-02,44.0,16:00,Friday,dundas and aukland kipling/norseman,General Delay,15.0,,bw,,Aukland Rd at Dundas St West,50
2018-11-02 16:00,2018-11-02,62.0,16:00,Friday,mortimer route,General Delay,5.0,,B/W,,Mortimer Ave at Coxwell Ave - Michael Garron Hospital,50
2018-11-02 16:51,2018-11-02,64.0,16:51,Friday,mstn,Mechanical,8.0,16.0,S/B,8519.0,Main Street Station,60
2018-11-02 16:54,2018-11-02,989.0,16:54,Friday,weston and wright,Investigation,10.0,20.0,N/B,1423.0,Jane St at Wright Ave,40
2018-11-02 17:00,2018-11-02,96.0,17:00,Friday,york mills station to all branches,General Delay,41.0,63.0,B/W,,York Mills Rd at Yonge St,40
2018-11-02 17:00,2018-11-02,165.0,17:00,Friday,york mills station to barmac and steeles,General Delay,26.0,34.0,B/W,,Steeles Ave West at Scholes Rd/Barmac Dr,60
2018-11-02 17:09,2018-11-02,924.0,17:09,Friday,eglinton ave,Investigation,1.0,1.0,N/B,8963.0,Eglinton Ave West at Yonge St,60
2018-11-03 1:23,2018-11-03,300.0,1:23,Saturday,yonge and bay street,Diversion,277.0,337.0,B/W,7972.0,Yonge St at Bay St,60
2018-11-03 1:23,2018-11-03,300.0,1:23,Saturday,kennedy station to pearson airport terminal #3,General Delay,15.0,45.0,B/W,7972.0,Kennedy Rd at Eglinton Ave East,50
2018-11-03 6:00,2018-11-03,102.0,6:00,Saturday,markham road / wast,Late Leaving Garage,10.0,20.0,N/B,9238.0,Markham Rd at Steeles Ave East,30
2018-11-03 7:52,2018-11-03,939.0,7:52,Saturday,fstn,Late Leaving Garage,15.0,26.0,E/B,1596.0,Front St East at Parliament St,30
2018-11-03 8:10,2018-11-03,169.0,8:10,Saturday,huntingwood between kennedy and midland,Diversion,30.0,60.0,,1347.0,Huntingwood Dr at Kennedy Rd,50
2018-11-03 16:00,2018-11-03,65.0,16:00,Saturday,parliament street / cast,Mechanical,0.0,0.0,S/B,7853.0,Parliament St at Carlton St,60
2018-11-03 17:30,2018-11-03,165.0,17:30,Saturday,york mills station to barmac and steeles,General Delay,26.0,34.0,B/W,,Steeles Ave West at Scholes Rd/Barmac Dr,60
2018-11-03 18:08,2018-11-03,709.0,18:08,Saturday,mt.dennis,Utilized Off Route,5.0,10.0,S/B,1124.0,St Dennis Dr at Linkwood Lane,60
2018-11-03 18:16,2018-11-03,702.0,18:16,Saturday,queensway garage,Utilized Off Route,1.0,2.0,N/B,7948.0,Queensway Loop at Lower Spadina Ave,60
2018-11-03 18:49,2018-11-03,76.0,18:49,Saturday,lami,Utilized Off Route,10.0,20.0,N/B,8062.0,Lambton Ave at Guestville Ave,50
2018-11-04 1:18,2018-11-04,300.0,1:18,Sunday,kennedy station to pearson airport terminal #3,General Delay,20.0,50.0,B/W,,Kennedy Rd at Eglinton Ave East,50
2018-11-04 8:00,2018-11-04,44.0,8:00,Sunday,col sam loop,Mechanical,17.0,35.0,N/B,8016.0,Colonel Samuel Smith Park Dr,60
2018-11-04 12:00,2018-11-04,100.0,12:00,Sunday,broadview station + don mills and wynford,General Delay,20.0,25.0,B/W,,Broadview Ave at Danforth Ave,40
2018-11-04 12:00,2018-11-04,65.0,12:00,Sunday,parliament route,General Delay,10.0,1.0,B/W,,Parliament St at Carlton St,60
2018-11-04 12:48,2018-11-04,53.0,12:48,Sunday,finch sn,Diversion,18.0,42.0,E/B,1611.0,Finch Station,60
2018-11-04 17:04,2018-11-04,72.0,17:04,Sunday,danforth ave,Investigation,1.0,1.0,S/B,7838.0,Danforth Ave at Main St,60
2018-11-04 22:14,2018-11-04,21.0,22:14,Sunday,north service road at kennedy station,Investigation,22.0,44.0,S/B,1780.0,North Service Rd at Eglinton Ave East,60
2018-11-05 4:50,2018-11-05,102.0,4:50,Monday,markham road / semk,Late Leaving Garage,20.0,40.0,S/B,8948.0,Markham Rd at Steeles Ave East,60
2018-11-05 5:34,2018-11-05,23.0,5:34,Monday,mstn,Late Leaving Garage,12.0,24.0,N/B,9228.0,Main Street Station,60
2018-11-05 5:55,2018-11-05,24.0,5:55,Monday,victoria park avenue / csvp,Late Leaving Garage,13.0,26.0,N/B,8476.0,Victoria Park Ave,50
2018-11-05 6:10,2018-11-05,124.0,6:10,Monday,lsta,Late Leaving Garage,12.0,24.0,N/B,1231.0,Leslie St at Thorny Vineway,40
2018-11-05 7:30,2018-11-05,24.0,7:30,Monday,victoria park avenue / vict,General Delay,10.0,20.0,B/W,,Victoria Park Ave,60
2018-11-05 8:11,2018-11-05,24.0,8:11,Monday,victoria park avenue / vict,Mechanical,0.0,0.0,N/B,8958.0,Victoria Park Ave,60
2018-11-05 8:30,2018-11-05,97.0,8:30,Monday,queens quay and yonge to york mills station,General Delay,120.0,1.0,B/W,,Yonge St at York Mills Rd North Side - York Mills Station,40
2018-11-05 9:00,2018-11-05,120.0,9:00,Monday,120 calvington route,General Delay,30.0,60.0,B/W,,120 McLevin Ave,60
2018-11-05 15:00,2018-11-05,952.0,15:00,Monday,allen and lawrence,General Delay,12.0,24.0,B/W,,Lawrence Ave West at Bathurst St,50
2018-11-05 15:00,2018-11-05,23.0,15:00,Monday,dawes route,General Delay,6.0,,B/W,,Danforth Ave,60
2018-11-05 15:08,2018-11-05,32.0,15:08,Monday,keeg,Mechanical,9.0,17.0,E/B,1415.0,Keele St at Rogers Rd,60
2018-11-05 15:10,2018-11-05,32.0,15:10,Monday,keeg,Late Leaving Garage,9.0,17.0,W/B,1273.0,Keele St at Rogers Rd,60
2018-11-05 15:42,2018-11-05,985.0,15:42,Monday,don mills,Mechanical,8.0,18.0,E/B,9087.0,Don Mills Rd at Eglinton Ave East South Side,60
2018-11-05 16:00,2018-11-05,121.0,16:00,Monday,fort york route,General Delay,20.0,,B/W,,Fort York Blvd at Fleet St,60
2018-11-05 16:00,2018-11-05,62.0,16:00,Monday,mortimer route,General Delay,10.0,,B/W,,Mortimer Ave at Coxwell Ave - Michael Garron Hospital,50
2018-11-05 16:00,2018-11-05,115.0,16:00,Monday,ykms to basv,General Delay,20.0,40.0,B/W,,York Mills Rd at Bayview Ave,40
2018-11-05 17:36,2018-11-05,65.0,17:36,Monday,parliament street / cast,Utilized Off Route,9.0,15.0,N/B,7874.0,Parliament St at Carlton St,60
2018-11-06 5:02,2018-11-06,65.0,5:02,Tuesday,parliament street / cast,Late Leaving Garage,12.0,24.0,S/B,8519.0,Parliament St at Carlton St,60
2018-11-06 5:22,2018-11-06,32.0,5:22,Tuesday,keeg,Late Leaving Garage,10.0,10.0,E/B,1098.0,Keele St at Rogers Rd,60
2018-11-06 6:40,2018-11-06,985.0,6:40,Tuesday,don mills,Late Leaving Garage,9.0,9.0,W/B,9097.0,Don Mills Rd at Eglinton Ave East South Side,60
2018-11-06 7:00,2018-11-06,95.0,7:00,Tuesday,between knrd and york mills station,General Delay,25.0,33.0,W/B,,Kennedy Station,40
2018-11-06 7:23,2018-11-06,94.0,7:23,Tuesday,queens park/ wellesley,Mechanical,6.0,13.0,W/B,1088.0,Queen's Park Cres East at Wellesley St West Side,60
2018-11-06 8:00,2018-11-06,54.0,8:00,Tuesday,along eglinton,General Delay,15.0,20.0,BW,,Eglinton Ave West at Dufferin St,30
2018-11-06 8:00,2018-11-06,42.0,8:00,Tuesday,fstn to dynamic and mcnicol ave,General Delay,120.0,1.0,B/W,,Finch Station,40
2018-11-06 8:35,2018-11-06,120.0,8:35,Tuesday,120 calvington route,General Delay,30.0,60.0,B/W,,120 McLevin Ave,60
2018-11-06 10:36,2018-11-06,32.0,10:36,Tuesday,keeg,Investigation,10.0,20.0,E/B,1555.0,Keele St at Rogers Rd,60
2018-11-06 12:30,2018-11-06,602.0,12:30,Tuesday,queensway,Utilized Off Route,1.0,1.0,N/B,7924.0,The Queensway at Ellis Ave,60
2018-11-06 13:20,2018-11-06,42.0,13:20,Tuesday,fstn,Utilized Off Route,12.0,23.0,N/B,8111.0,Front St East at Parliament St,30
2018-11-06 14:17,2018-11-06,188.0,14:17,Tuesday,queensway garage,Investigation,8.0,16.0,B/W,7968.0,Queensway Loop at Lower Spadina Ave,60
2018-11-06 15:00,2018-11-06,952.0,15:00,Tuesday,allen and lawrence,General Delay,12.0,24.0,B/W,1288.0,Lawrence Ave West at Bathurst St,50
2018-11-06 15:00,2018-11-06,52.0,15:00,Tuesday,allen and lawrence,General Delay,20.0,40.0,B/W,8165.0,Lawrence Ave West at Bathurst St,50
2018-11-06 16:00,2018-11-06,68.0,16:00,Tuesday,wast to agln and wlas,General Delay,15.0,20.0,B/W,,Eglinton Ave West at Lascelles Blvd,50
2018-11-06 16:30,2018-11-06,85.0,16:30,Tuesday,don mills station to rouge hill go,General Delay,8.0,25.0,B/W,,Lawrence Ave East at East Ave - Rouge Hill GO Station,60
2018-11-06 17:00,2018-11-06,121.0,17:00,Tuesday,fort york route,General Delay,20.0,,B/W,,Fort York Blvd at Fleet St,60
2018-11-06 17:11,2018-11-06,602.0,17:11,Tuesday,istn,Utilized Off Route,1.0,1.0,S/B,7951.0,Islington Ave at Bloor St West,50
2018-11-06 17:25,2018-11-06,71.0,17:25,Tuesday,runnymede between colbeck and glenwood,Diversion,50.0,60.0,B/W,,Runnymede Rd at Colbeck St,60
2018-11-06 19:08,2018-11-06,60.0,19:08,Tuesday,fstn,Mechanical,5.0,10.0,W/B,3240.0,Front St East at Parliament St,30
2018-11-06 22:12,2018-11-06,52.0,22:12,Tuesday,airport and derry,Diversion,20.0,36.0,W/B,8337.0,Airport Rd at Beverley St,60
2018-11-07 5:30,2018-11-07,121.0,5:30,Wednesday,prgt,Investigation,16.0,32.0,E/B,9228.0,Progress Ave at Sheppard Ave East,50
2018-11-07 5:55,2018-11-07,59.0,5:55,Wednesday,la.w.,Late Leaving Garage,25.0,50.0,W/B,1385.0,Lawrence Ave West at Jane St,35
2018-11-07 8:00,2018-11-07,54.0,8:00,Wednesday,along eglinton,General Delay,15.0,20.0,bw,,Eglinton Ave West at Dufferin St,30
2018-11-07 9:00,2018-11-07,5.0,9:00,Wednesday,eglinton station to elm and elizabeth st,General Delay,1.0,1.0,B/W,,Eglinton Ave West at Yonge St,10
2018-11-07 15:00,2018-11-07,37.0,15:00,Wednesday,islington station to steeles and humberwood loop,General Delay,15.0,26.0,B/W,,Islington Ave at Humber Summit Lane,50
2018-11-07 15:00,2018-11-07,121.0,15:00,Wednesday,fort york route,General Delay,20.0,,B/W,,Fort York Blvd at Fleet St,60
2018-11-07 15:30,2018-11-07,23.0,15:30,Wednesday,dawes route,General Delay,10.0,0.0,B/W,,Danforth Ave,60
2018-11-07 15:50,2018-11-07,985.0,15:50,Wednesday,dons,Mechanical,8.0,17.0,E/B,9085.0,Don Mills Rd at Freshmeadow Dr,60
2018-11-07 19:38,2018-11-07,60.0,19:38,Wednesday,fstn,Investigation,4.0,8.0,W/B,9115.0,Front St East at Parliament St,30
2018-11-07 19:40,2018-11-07,74.0,19:40,Wednesday,st. clair station,Utilized Off Route,1.0,1.0,N/B,8330.0,St Clair Ave West at Avenue Rd East Side,60
2018-11-08 5:10,2018-11-08,332.0,5:10,Thursday,outside eglinton west station,Mechanical,0.0,0.0,E/B,1070.0,Eglinton Ave West at Dufferin St,50
2018-11-08 5:56,2018-11-08,76.0,5:56,Thursday,lami,Mechanical,6.0,12.0,N/B,8038.0,Lambton Ave at Guestville Ave,50
2018-11-08 6:14,2018-11-08,29.0,6:14,Thursday,dufferin / lawrence,Late Leaving Garage,8.0,15.0,N/B,9032.0,Dufferin St at Lawrence Ave West North Side,60
2018-11-08 6:21,2018-11-08,23.0,6:21,Thursday,mstn,Late Leaving Garage,6.0,12.0,N/B,7719.0,Main Street Station,60
2018-11-08 6:37,2018-11-08,29.0,6:37,Thursday,dufferin / lawrence,Late Leaving Garage,8.0,15.0,N/B,9044.0,Dufferin St at Lawrence Ave West North Side,60
2018-11-08 14:00,2018-11-08,24.0,14:00,Thursday,eglinton ave,General Delay,15.0,1.0,W/B,,Eglinton Ave West at Yonge St,60
2018-11-08 14:30,2018-11-08,23.0,14:30,Thursday,dawes route,General Delay,10.0,0.0,B/W,,Danforth Ave,60
2018-11-08 14:57,2018-11-08,42.0,14:57,Thursday,fstn,Late Leaving Garage,13.0,26.0,N/B,1222.0,Front St East at Parliament St,30
2018-11-08 15:00,2018-11-08,121.0,15:00,Thursday,fort york route,General Delay,40.0,,B/W,,Fort York Blvd at Fleet St,60
2018-11-08 15:15,2018-11-08,24.0,15:15,Thursday,eglinton ave,Investigation,1.0,1.0,N/B,7865.0,Eglinton Ave West at Yonge St,60
2018-11-08 16:00,2018-11-08,68.0,16:00,Thursday,wast to wlas,General Delay,15.0,20.0,B/W,,Lawrence Ave West at Weston Rd - Weston GO Station,60
2018-11-08 16:00,2018-11-08,64.0,16:00,Thursday,main from gerrard to kingston rd,Diversion,91.0,99.0,B/W,,Main St at Gerrard St East,60
2018-11-08 16:00,2018-11-08,5.0,16:00,Thursday,eglinton station to avenue,General Delay,10.0,32.0,B/W,1248.0,Eglinton Ave West at Avenue Rd East Side,50
2018-11-08 17:00,2018-11-08,50.0,17:00,Thursday,islington station to mill road loop,General Delay,10.0,25.0,B/W,,Islington Ave at Albion Rd,60
2018-11-08 17:40,2018-11-08,110.0,17:40,Thursday,long,Mechanical,24.0,48.0,N/B,8047.0,Long Branch Loop,60
2018-11-08 18:35,2018-11-08,53.0,18:35,Thursday,fstn,Mechanical,8.0,16.0,E/B,1666.0,Front St East at Parliament St,30
2018-11-08 23:19,2018-11-08,39.0,23:19,Thursday,fstn,Mechanical,9.0,18.0,E/B,1298.0,Front St East at Parliament St,30
2018-11-09 4:40,2018-11-09,302.0,4:40,Friday,stmc,Late Leaving Garage,30.0,60.0,S/B,7866.0,Scarborough Town Centre,55
2018-11-09 5:52,2018-11-09,45.0,5:52,Friday,steele loop,Late Leaving Garage,5.0,10.0,S/B,8430.0,Steeles Ave West at Islington Ave Loop,40
2018-11-09 5:55,2018-11-09,59.0,5:55,Friday,lawrence west station -  la w,Late Leaving Garage,24.0,24.0,W/B,1323.0,Lawrence Ave West at Weston Rd - Weston GO Station,60
2018-11-09 6:04,2018-11-09,162.0,6:04,Friday,donway and lawrence,Late Leaving Garage,27.0,54.0,W/B,8193.0,The Donway West at Lawrence Ave East,60
2018-11-09 6:25,2018-11-09,50.0,6:25,Friday,istn,Mechanical,20.0,40.0,W/B,8033.0,Islington Ave at Bloor St West,50
2018-11-09 6:32,2018-11-09,126.0,6:32,Friday,sc.w,Late Leaving Garage,17.0,34.0,W/B,1516.0,Scarborough Centre Station,50
2018-11-09 8:00,2018-11-09,79.0,8:00,Friday,eglinton to lawrence,General Delay,15.0,24.0,B/W,,Eglinton Ave West at Avenue Rd East Side,60
2018-11-09 8:24,2018-11-09,939.0,8:24,Friday,dufferin & finch,Mechanical,7.0,15.0,W/B,1829.0,Finch Ave West at Dufferin St,50
2018-11-09 9:03,2018-11-09,34.0,9:03,Friday,eglinton between rosemount and kennedy station,Diversion,5.0,10.0,E/B,,Eglinton Ave East at Kennedy Station,60
2018-11-09 12:00,2018-11-09,121.0,12:00,Friday,fort york route,General Delay,25.0,,B/W,,Fort York Blvd at Fleet St,60
2018-11-09 14:00,2018-11-09,37.0,14:00,Friday,islington station to steeles and humberwood loop,General Delay,15.0,26.0,B/W,,Islington Ave at Humber Summit Lane,50
2018-11-09 14:00,2018-11-09,985.0,14:00,Friday,don mills station to scarborough town center,General Delay,12.0,24.0,B/W,,Don Mills Rd at Sheppard Ave East,50
2018-11-09 14:45,2018-11-09,53.0,14:45,Friday,fstn,Mechanical,5.0,11.0,E/B,1680.0,Front St East at Parliament St,30
2018-11-09 15:00,2018-11-09,42.0,15:00,Friday,fstn to dymc,General Delay,10.0,23.0,B/W,,Front St West at Bay St East Side - Union Station,40
2018-11-09 15:30,2018-11-09,62.0,15:30,Friday,mortimer route,General Delay,6.0,,B/W,,Mortimer Ave at Coxwell Ave - Michael Garron Hospital,50
2018-11-09 16:02,2018-11-09,924.0,16:02,Friday,eglinton ave,Investigation,9.0,18.0,S/B,8943.0,Eglinton Ave West at Yonge St,60
2018-11-09 16:30,2018-11-09,50.0,16:30,Friday,islington station to mill road loop,General Delay,10.0,23.0,B/W,,Islington Ave at Albion Rd,60
2018-11-09 18:00,2018-11-09,96.0,18:00,Friday,york mills station to all branches,General Delay,40.0,62.0,W/B,,York Mills Rd at Yonge St,40
2018-11-09 18:00,2018-11-09,165.0,18:00,Friday,york mills station to barmac and steeles,General Delay,26.0,34.0,B/W,,Steeles Ave West at Scholes Rd/Barmac Dr,60
2018-11-10 0:40,2018-11-10,88.0,0:40,Saturday,st. clair station,Diversion,20.0,40.0,E/B,1317.0,St Clair Ave West at Avenue Rd East Side,60
2018-11-10 5:41,2018-11-10,29.0,5:41,Saturday,prgt,Late Leaving Garage,13.0,26.0,N/B,9034.0,Progress Ave at Sheppard Ave East,50
2018-11-10 7:59,2018-11-10,39.0,7:59,Saturday,fstn,Late Leaving Garage,7.0,14.0,E/B,1799.0,Front St East at Parliament St,30
2018-11-10 10:00,2018-11-10,65.0,10:00,Saturday,parliament route,General Delay,10.0,1.0,B/W,,Parliament St at Carlton St,60
2018-11-10 10:00,2018-11-10,104.0,10:00,Saturday,wils to swst,General Delay,15.0,30.0,N/B,,Wilson Station,60
2018-11-10 11:00,2018-11-10,47.0,11:00,Saturday,eglinton to bridgeland,General Delay,20.0,40.0,B/W,,Eglinton Ave East at Brentcliffe Rd,35
2018-11-10 11:00,2018-11-10,100.0,11:00,Saturday,broadview station + don mills and wynford,General Delay,20.0,25.0,B/W,,Broadview Ave at Danforth Ave,40
2018-11-10 11:00,2018-11-10,97.0,11:00,Saturday,hist to dvsn,General Delay,20.0,50.0,,,Davisville Ave at Cleveland St,40
2018-11-10 13:00,2018-11-10,63.0,13:00,Saturday,allen and eglinton,General Delay,10.0,16.0,N/B,,Eglinton Ave East at Don Valley Pkwy West Side,60
2018-11-10 18:26,2018-11-10,40.0,18:26,Saturday,dundas and dupont,Mechanical,10.0,20.0,W/B,7924.0,Dundas St West at Dufferin St,45
2018-11-11 6:00,2018-11-11,300.0,6:00,Sunday,between embl and kenn,General Delay,25.0,35.0,B/W,,Kennedy Rd at Lawrence Ave East,30
2018-11-11 6:18,2018-11-11,39.0,6:18,Sunday,fstn,Investigation,17.0,34.0,E/B,1701.0,Front St East at Parliament St,30
2018-11-11 14:35,2018-11-11,11.0,14:35,Sunday,steeles loop at bayview,Mechanical,37.0,74.0,S/B,1227.0,Steeles Ave East at Bayview Ave,60
2018-11-12 1:33,2018-11-12,76.0,1:33,Monday,royal york at lakeshore,Mechanical,10.0,20.0,N/B,7912.0,Lake Shore Blvd West at Royal York Rd,60
2018-11-12 4:54,2018-11-12,12.0,4:54,Monday,kingston road / krbr,Late Leaving Garage,0.0,0.0,E/B,8947.0,Kingston Rd at Brimley Rd West Side,60
2018-11-12 6:12,2018-11-12,6.0,6:12,Monday,ddup,Late Leaving Garage,10.0,20.0,S/B,,Dupont Station,50
2018-11-12 7:30,2018-11-12,34.0,7:30,Monday,both ways between kennedy and yonge,General Delay,20.0,24.0,,,Kennedy Rd at Eglinton Ave East,40
2018-11-12 8:00,2018-11-12,113.0,8:00,Monday,kennedy/ transway,Diversion,,,S/B,8455.0,Kennedy Rd at Progress Ave,50
2018-11-12 11:12,2018-11-12,72.0,11:12,Monday,pape avenue / pstn,Mechanical,0.0,0.0,S/B,7811.0,Pape Ave at O'Connor Dr,60
2018-11-12 11:40,2018-11-12,602.0,11:40,Monday,istn,Utilized Off Route,1.0,1.0,S/B,8073.0,Islington Ave at Bloor St West,50
2018-11-12 15:15,2018-11-12,6.0,15:15,Monday,ddup,Late Leaving Garage,13.0,26.0,E/B,1305.0,Dupont Station,50
2018-11-12 16:00,2018-11-12,16.0,16:00,Monday,16 mccowan road,General Delay,10.0,1.0,B/W,,16 The Donway East - Don Mills Collegiate,0
2018-11-13 5:22,2018-11-13,24.0,5:22,Tuesday,davp,Late Leaving Garage,9.0,14.0,N/B,8413.0,Davenport Rd at Avenue Rd,50
2018-11-13 5:27,2018-11-13,85.0,5:27,Tuesday,dons,Late Leaving Garage,15.0,15.0,E/B,1583.0,Don Mills Rd at Freshmeadow Dr,60
2018-11-13 5:30,2018-11-13,48.0,5:30,Tuesday,mllp,Late Leaving Garage,12.0,24.0,S/B,7923.0,The West Mall at Paxman Rd,30
2018-11-13 5:40,2018-11-13,85.0,5:40,Tuesday,rhgo,Late Leaving Garage,13.0,26.0,W/B,1582.0,Rouge Hill GO Station Loop,60
2018-11-13 6:25,2018-11-13,952.0,6:25,Tuesday,lsta,Late Leaving Garage,11.0,22.0,W/B,8122.0,Leslie St at Thorny Vineway,40
2018-11-13 6:36,2018-11-13,952.0,6:36,Tuesday,lsta,Late Leaving Garage,11.0,22.0,W/B,8102.0,Leslie St at Thorny Vineway,40
2018-11-13 6:47,2018-11-13,952.0,6:47,Tuesday,lsta,Late Leaving Garage,7.0,22.0,W/B,1200.0,Leslie St at Thorny Vineway,40
2018-11-13 8:00,2018-11-13,5.0,8:00,Tuesday,eglinton station to elm st. at elizabeth st.,General Delay,17.0,30.0,B/W,,Eglinton Ave East at Mt Pleasant Rd,65
2018-11-13 8:23,2018-11-13,24.0,8:23,Tuesday,don mills,Mechanical,14.0,27.0,S/B,9202.0,Don Mills Rd at Eglinton Ave East South Side,60
2018-11-13 8:45,2018-11-13,165.0,8:45,Tuesday,ormont and steeles,Mechanical,6.0,11.0,E/B,3281.0,Ormont Dr at Weston Rd,50
2018-11-13 11:25,2018-11-13,102.0,11:25,Tuesday,markham road / wast,Mechanical,0.0,0.0,N/B,8454.0,Markham Rd at Steeles Ave East,30
2018-11-13 11:26,2018-11-13,59.0,11:26,Tuesday,oak and weston,Mechanical,13.0,26.0,,1327.0,Oakwood Ave at Weston Rd South Side,60
2018-11-13 14:14,2018-11-13,16.0,14:14,Tuesday,linden and danforth,Investigation,8.0,16.0,N/B,9232.0,St Clair Ave East at Linden Ave - Scarborough GO Station,50
2018-11-13 15:00,2018-11-13,937.0,15:00,Tuesday,islington station to steeles and humberwood loop,General Delay,15.0,26.0,B/W,,Islington Ave at Humber Summit Lane,50
2018-11-13 15:00,2018-11-13,37.0,15:00,Tuesday,islington station to steeles and humberwood loop,General Delay,15.0,26.0,B/W,,Islington Ave at Humber Summit Lane,50
2018-11-13 15:30,2018-11-13,87.0,15:30,Tuesday,broadview station to main station,General Delay,9.0,15.0,E/B,,Broadview Ave at Main St,60
2018-11-13 16:00,2018-11-13,9.0,16:00,Tuesday,9 bellamy,General Delay,10.0,1.0,B/W,,900 Kennedy Rd,55
2018-11-13 16:03,2018-11-13,109.0,16:03,Tuesday,eglimnton west station,Mechanical,14.0,28.0,N/B,8123.0,Eglinton Ave West at Renforth Dr,65
